Date,Location,AQI,SO2,NO2,O3,CO,C6H6,PM10,PM2.5,Pb,Arsen,Cadmiu,Nichel,Benzo(a)pyrene
2022-08-02,Bucharest,42.95,76.51,78.49,85.42,0.05,2.91,49.5,24.0,0.09,0.85,4.29,3.01,0.69
2022-08-03,Bucharest,43.14,287.76,163.42,89.87,7.71,4.62,29.45,4.16,0.16,3.81,3.35,14.43,0.77
2022-08-04,Bucharest,58.14,74.21,99.07,36.0,7.73,0.66,34.82,12.96,0.21,4.61,3.51,18.95,0.02
2022-08-05,Bucharest,61.1,31.01,159.69,85.68,6.44,2.18,26.29,10.93,0.22,5.91,1.0,17.07,0.98
2022-08-06,Bucharest,50.41,9.37,40.23,98.74,3.85,0.7,38.89,23.55,0.26,5.1,0.74,17.81,0.68
2022-08-07,Bucharest,56.47,232.05,19.89,30.38,1.45,2.29,3.35,0.52,0.37,0.76,0.77,3.6,0.7
2022-08-08,Bucharest,49.36,81.0,192.57,79.67,2.35,3.94,18.22,1.65,0.02,0.34,2.39,12.24,0.35
2022-08-09,Bucharest,52.53,30.52,10.88,114.2,0.2,0.81,2.08,16.41,0.32,4.51,3.24,0.62,0.76
2022-08-10,Bucharest,54.16,196.19,92.09,49.85,1.16,3.39,13.18,24.18,0.14,3.44,2.46,14.52,0.31
2022-08-11,Bucharest,57.37,155.3,103.87,46.9,6.9,1.2,8.85,22.38,0.38,5.61,0.05,10.35,0.58
2022-08-12,Bucharest,47.93,237.12,89.57,1.43,4.89,1.3,4.27,0.99,0.13,3.25,0.64,2.69,0.11
2022-08-13,Bucharest,54.76,115.81,90.69,53.76,0.16,2.08,49.24,21.4,0.2,1.62,4.02,16.47,0.77
2022-08-14,Bucharest,38.14,207.97,110.88,2.7,7.29,2.03,0.19,20.11,0.08,4.1,2.4,13.64,0.78
2022-08-15,Bucharest,50.84,320.8,84.18,108.99,1.14,2.3,17.27,20.15,0.36,1.57,2.41,17.01,0.46
2022-08-16,Bucharest,47.49,272.37,45.64,44.04,1.69,1.13,23.96,12.7,0.06,3.24,4.98,9.06,0.85
2022-08-17,Bucharest,50.67,340.07,6.14,51.48,7.7,4.56,7.77,13.65,0.14,0.62,4.17,9.75,0.7
2022-08-18,Bucharest,42.87,174.58,115.07,15.84,0.88,0.79,42.16,4.65,0.45,4.79,0.02,17.95,0.76
2022-08-19,Bucharest,41.03,246.7,186.08,112.0,2.95,1.44,8.48,4.59,0.3,1.23,0.4,12.87,0.36
2022-08-20,Bucharest,46.46,205.02,199.74,57.26,7.57,0.6,1.19,13.85,0.24,0.68,1.84,7.01,0.43
2022-08-21,Bucharest,57.19,96.42,22.76,41.44,1.4,1.22,11.68,11.79,0.08,4.1,4.72,13.65,0.28
2022-08-22,Bucharest,46.62,282.15,142.77,95.47,2.91,0.07,49.09,10.89,0.01,2.37,0.56,0.73,0.48
2022-08-23,Bucharest,56.51,276.88,164.21,35.74,7.78,4.02,32.35,13.11,0.41,2.48,4.37,14.3,0.96
2022-08-24,Bucharest,41.32,344.1,6.93,30.06,0.57,3.13,37.8,3.1,0.35,1.52,0.86,8.17,0.67
2022-08-25,Bucharest,38.88,343.45,189.86,21.0,7.13,1.64,10.94,12.98,0.22,0.93,3.84,1.62,0.88
2022-08-26,Bucharest,42.08,344.1,19.78,92.28,6.17,2.76,39.14,0.46,0.03,1.13,0.28,0.61,0.62
2022-08-27,Bucharest,49.07,279.51,186.87,18.56,3.09,0.12,4.84,5.1,0.45,5.47,0.95,6.36,0.45
2022-08-28,Bucharest,57.53,324.89,44.75,80.56,5.39,0.8,33.15,17.17,0.2,2.91,2.81,7.09,0.78
2022-08-29,Bucharest,50.5,173.94,169.57,95.53,7.25,0.72,40.75,9.52,0.18,0.44,2.01,0.21,0.78
2022-08-30,Bucharest,45.7,171.64,158.57,33.23,2.52,3.32,32.32,21.45,0.23,2.99,3.98,16.24,0.41
2022-08-31,Bucharest,50.3,174.04,154.19,99.46,7.32,0.69,47.18,0.39,0.41,4.24,0.23,18.63,0.59
2022-09-01,Bucharest,47.59,336.39,84.17,12.08,2.11,4.0,33.81,14.24,0.19,4.67,1.33,7.89,0.2
2022-09-02,Bucharest,46.52,179.85,91.1,108.84,9.18,3.56,29.83,22.85,0.08,5.14,2.76,0.08,0.63
2022-09-03,Bucharest,48.12,152.01,81.15,66.28,8.07,0.87,19.3,5.8,0.02,2.37,1.81,15.19,0.5
2022-09-04,Bucharest,58.29,84.16,35.3,85.45,9.59,4.87,26.12,16.61,0.39,2.87,1.36,11.69,0.28
2022-09-05,Bucharest,34.32,125.94,100.79,9.66,2.75,2.65,24.56,21.18,0.36,3.48,1.99,12.24,0.18
2022-09-06,Bucharest,35.93,86.83,136.01,39.33,5.51,1.78,39.57,17.9,0.38,5.27,1.1,14.32,0.87
2022-09-07,Bucharest,48.69,166.62,18.96,97.31,5.39,0.22,2.64,15.93,0.38,1.34,1.21,1.29,0.68
2022-09-08,Bucharest,36.03,210.26,163.52,97.42,10.0,2.95,6.56,2.07,0.39,0.27,0.45,18.72,0.4
2022-09-09,Bucharest,49.83,3.55,193.66,39.1,7.45,2.7,17.39,2.04,0.03,0.22,4.67,15.2,0.55
2022-09-10,Bucharest,47.1,58.95,29.32,103.57,5.13,1.4,12.3,6.04,0.33,4.21,4.36,18.73,0.42
2022-09-11,Bucharest,45.63,338.39,154.58,37.09,1.29,3.35,39.93,3.79,0.25,1.56,3.13,13.71,0.13
2022-09-12,Bucharest,51.05,193.09,147.81,54.27,0.51,0.71,19.01,2.61,0.23,3.55,3.97,12.93,0.24
2022-09-13,Bucharest,51.26,75.48,25.64,83.35,6.26,2.15,48.86,0.86,0.35,0.08,4.34,2.47,0.95
2022-09-14,Bucharest,54.09,326.82,100.28,82.5,3.61,0.99,35.27,22.29,0.02,4.73,2.26,2.98,0.98
2022-09-15,Bucharest,47.98,113.02,47.15,79.11,7.51,3.7,21.77,2.16,0.44,4.14,0.46,12.04,0.69
2022-09-16,Bucharest,56.07,217.35,6.06,41.82,4.46,1.51,21.25,20.6,0.17,2.53,4.11,17.0,0.04
2022-09-17,Bucharest,58.29,14.11,106.9,88.38,3.89,1.91,46.42,3.27,0.47,4.96,3.05,19.84,0.29
2022-09-18,Bucharest,47.47,228.23,169.06,13.12,9.86,2.97,11.12,7.86,0.1,0.83,4.81,15.27,0.27
2022-09-19,Bucharest,58.27,198.09,28.05,17.8,4.43,4.24,0.89,21.24,0.01,4.67,2.93,0.36,0.72
2022-09-20,Bucharest,54.87,219.36,186.63,16.81,5.66,2.12,16.32,14.98,0.09,1.28,1.51,3.32,0.31
2022-09-21,Bucharest,38.93,266.21,38.55,38.81,5.47,4.24,15.62,19.59,0.47,3.76,3.76,12.9,0.76
2022-09-22,Bucharest,44.57,14.65,152.22,46.93,8.14,4.6,34.07,23.21,0.25,1.21,0.37,18.37,0.54
2022-09-23,Bucharest,52.61,8.48,198.09,32.55,4.28,3.62,33.04,4.28,0.17,2.11,3.53,17.43,0.33
2022-09-24,Bucharest,45.93,188.31,78.28,60.23,8.21,2.98,29.68,15.47,0.19,5.36,2.55,11.4,0.83
2022-09-25,Bucharest,40.2,221.94,138.49,29.47,9.01,3.35,27.5,22.99,0.04,1.73,4.4,14.64,0.53
2022-09-26,Bucharest,52.6,142.97,24.36,14.11,3.37,1.84,17.88,11.89,0.08,3.19,3.07,17.03,0.4
2022-09-27,Bucharest,48.87,196.54,52.59,57.31,5.24,0.91,1.99,3.31,0.17,0.99,1.28,14.54,0.18
2022-09-28,Bucharest,37.73,67.68,128.02,28.33,3.4,1.32,11.13,23.35,0.34,2.25,3.55,15.15,0.09
2022-09-29,Bucharest,36.32,22.13,142.29,54.18,3.87,4.21,10.19,16.1,0.24,4.0,2.22,0.82,0.7
2022-09-30,Bucharest,50.8,223.88,178.12,15.87,7.29,3.85,19.84,13.03,0.02,2.13,1.25,3.64,0.5
2022-10-01,Bucharest,40.04,337.32,188.61,102.5,0.86,2.41,45.8,6.77,0.45,4.45,1.2,19.83,0.73
2022-10-02,Bucharest,57.86,15.17,61.62,46.48,6.47,2.76,24.38,19.73,0.36,2.95,0.18,14.05,0.72
2022-10-03,Bucharest,45.49,331.35,6.95,8.93,7.56,2.41,31.63,12.58,0.24,2.69,1.94,2.95,0.47
2022-10-04,Bucharest,54.91,41.4,183.65,107.04,7.26,2.08,33.74,17.47,0.39,5.38,2.26,13.5,0.87
2022-10-05,Bucharest,39.33,2.47,30.54,61.77,9.0,1.15,49.12,0.13,0.36,5.29,0.96,5.46,0.09
2022-10-06,Bucharest,58.77,105.25,167.19,17.6,4.3,2.65,13.49,19.35,0.07,2.92,0.2,7.9,0.36
2022-10-07,Bucharest,61.36,334.78,136.08,59.12,8.99,4.26,24.01,21.86,0.01,3.65,1.1,19.87,0.82
2022-10-08,Bucharest,50.44,200.55,145.49,67.65,6.52,0.76,4.34,8.65,0.37,4.72,1.35,13.24,0.41
2022-10-09,Bucharest,49.45,46.08,177.93,65.37,2.74,3.79,33.16,24.62,0.36,4.56,0.91,5.84,0.66
2022-10-10,Bucharest,47.27,250.69,178.24,72.99,4.54,1.94,29.18,3.88,0.11,2.69,4.8,2.46,0.76
2022-10-11,Bucharest,50.37,315.02,45.12,72.91,2.47,2.44,24.2,18.81,0.23,3.96,2.59,2.28,0.07
2022-10-12,Bucharest,53.48,128.22,149.95,46.07,2.53,3.59,47.59,18.83,0.08,0.39,2.86,16.92,0.53
2022-10-13,Bucharest,56.18,341.61,162.25,60.11,5.13,3.65,27.47,13.48,0.31,5.37,4.66,11.68,0.61
2022-10-14,Bucharest,44.2,165.15,49.18,4.89,5.1,1.96,26.38,14.67,0.04,4.19,3.91,1.09,0.45
2022-10-15,Bucharest,62.26,201.94,58.56,19.59,3.54,0.85,42.07,15.52,0.31,0.25,4.13,1.33,0.13
2022-10-16,Bucharest,59.59,60.09,33.96,66.3,8.56,2.48,25.95,5.25,0.16,4.66,0.18,12.91,0.4
2022-10-17,Bucharest,57.95,222.68,145.54,49.19,2.5,3.39,3.87,1.19,0.47,0.11,3.98,7.61,0.03
2022-10-18,Bucharest,64.29,29.86,15.99,3.46,6.82,1.42,13.81,13.09,0.4,3.64,3.99,7.96,0.53
2022-10-19,Bucharest,56.25,138.35,14.72,37.31,0.22,1.57,22.99,12.21,0.11,0.97,1.73,19.06,0.94
2022-10-20,Bucharest,38.63,82.58,87.42,72.07,0.29,0.64,49.95,13.25,0.47,3.12,0.45,8.25,0.56
2022-10-21,Bucharest,50.57,20.02,129.85,106.85,7.15,4.34,10.04,21.97,0.3,2.11,2.94,14.8,0.32
2022-10-22,Bucharest,52.87,209.89,123.3,76.03,4.16,0.52,40.41,16.43,0.17,3.5,2.03,19.03,0.31
2022-10-23,Bucharest,41.13,63.15,87.37,105.57,9.47,0.63,18.72,10.04,0.31,4.51,0.77,12.56,0.94
2022-10-24,Bucharest,54.18,42.99,147.19,100.68,2.5,1.58,31.12,11.58,0.27,1.47,0.69,15.54,0.0
2022-10-25,Bucharest,42.71,58.12,67.16,40.08,1.11,2.92,6.89,4.63,0.1,5.01,3.74,9.0,0.04
2022-10-26,Bucharest,48.76,346.67,75.84,9.22,7.93,4.65,49.85,23.13,0.23,0.12,4.67,19.22,0.22
2022-10-27,Bucharest,51.76,241.93,177.02,4.92,3.27,1.45,38.42,23.15,0.33,2.23,4.22,3.42,0.58
2022-10-28,Bucharest,61.65,129.6,22.89,108.65,1.61,3.36,23.71,2.35,0.03,0.85,4.23,16.07,0.01
2022-10-29,Bucharest,64.22,212.09,131.16,47.09,5.3,1.71,14.68,0.06,0.45,5.49,1.05,0.45,0.41
2022-10-30,Bucharest,49.23,215.61,117.35,11.84,3.04,1.25,28.82,11.64,0.37,0.58,2.77,16.93,0.48
2022-10-31,Bucharest,46.16,277.09,49.85,29.2,0.88,3.99,8.03,24.71,0.06,1.11,0.86,11.27,0.33
2022-11-01,Bucharest,53.29,238.25,99.63,113.07,7.49,4.54,34.55,23.68,0.42,5.42,3.85,13.57,0.63
2022-11-02,Bucharest,40.65,11.12,27.22,100.13,9.08,4.18,39.77,2.07,0.03,2.51,2.9,19.19,0.6
2022-11-03,Bucharest,39.78,306.94,188.2,77.2,4.22,2.99,25.92,11.23,0.04,2.38,0.65,1.79,0.66
2022-11-04,Bucharest,40.48,105.73,182.22,113.16,9.35,1.52,36.11,8.81,0.15,2.08,2.54,19.52,0.95
2022-11-05,Bucharest,30.7,192.85,70.61,82.01,7.46,0.56,3.44,3.19,0.46,5.67,4.99,6.67,0.93
2022-11-06,Bucharest,47.66,71.24,116.38,46.69,2.47,4.89,3.16,14.14,0.08,5.32,0.81,4.64,0.76
2022-11-07,Bucharest,58.1,185.14,177.33,100.56,9.35,3.21,28.09,3.06,0.17,5.89,1.9,8.64,0.45
2022-11-08,Bucharest,40.64,188.94,132.66,99.49,3.09,4.3,37.83,21.98,0.16,4.43,4.32,15.0,0.0
2022-11-09,Bucharest,64.98,220.14,50.87,94.81,5.42,0.25,0.23,0.92,0.21,4.45,4.43,14.64,0.18
2022-11-10,Bucharest,52.31,113.07,7.04,59.03,1.35,2.18,36.35,12.22,0.09,3.03,1.58,19.75,0.37
2022-11-11,Bucharest,46.22,215.75,128.11,117.81,5.93,1.3,29.52,6.19,0.13,2.19,3.6,12.3,0.36
2022-11-12,Bucharest,57.28,58.75,149.64,6.6,6.69,1.71,43.44,23.71,0.46,0.03,1.95,12.49,0.72
2022-11-13,Bucharest,48.44,226.77,76.21,90.91,3.61,3.63,12.98,19.15,0.04,2.21,1.51,0.03,0.56
2022-11-14,Bucharest,39.54,79.12,89.69,28.73,3.92,1.44,31.87,22.35,0.02,4.26,3.93,19.71,0.71
2022-11-15,Bucharest,33.8,146.48,14.4,115.5,2.51,1.93,19.24,12.54,0.32,2.93,3.5,4.98,0.71
2022-11-16,Bucharest,47.3,222.61,68.92,102.54,3.06,1.43,30.01,18.55,0.41,2.71,1.59,12.52,0.11
2022-11-17,Bucharest,43.12,332.62,71.85,1.68,3.69,0.95,33.03,10.44,0.0,5.11,0.7,15.32,0.27
2022-11-18,Bucharest,59.4,72.22,179.94,45.41,3.85,0.07,15.0,8.22,0.38,3.76,1.54,11.88,0.57
2022-11-19,Bucharest,49.25,285.6,119.54,73.46,6.05,0.94,22.74,24.28,0.36,4.71,4.51,7.15,0.26
2022-11-20,Bucharest,32.68,147.67,119.67,106.88,2.94,2.06,3.87,18.26,0.48,2.92,2.65,1.39,0.48
2022-11-21,Bucharest,51.35,23.86,30.17,12.05,4.18,0.85,17.31,5.22,0.17,2.94,2.26,1.7,0.6
2022-11-22,Bucharest,48.26,207.49,138.44,9.06,2.12,3.27,34.02,20.31,0.13,5.45,2.48,19.13,0.18
2022-11-23,Bucharest,58.45,318.38,63.29,16.67,4.1,2.56,20.49,7.71,0.26,5.51,3.51,14.92,0.78
2022-11-24,Bucharest,33.93,255.94,199.47,32.94,3.36,0.24,9.74,16.13,0.2,0.01,1.45,12.42,0.34
2022-11-25,Bucharest,62.29,346.49,117.26,47.87,6.44,2.06,41.79,24.37,0.2,2.0,2.42,10.08,0.45
2022-11-26,Bucharest,49.34,176.62,88.55,99.88,7.01,4.1,18.44,4.81,0.0,3.58,3.84,11.56,0.69
2022-11-27,Bucharest,60.45,315.36,111.16,60.44,1.97,2.74,2.63,14.85,0.12,3.86,4.47,0.74,0.72
2022-11-28,Bucharest,63.01,24.96,164.89,19.82,2.72,2.87,24.64,14.57,0.22,3.24,4.78,19.02,0.74
2022-11-29,Bucharest,58.22,67.62,94.44,87.23,9.18,1.17,18.57,7.72,0.23,2.46,3.2,18.13,0.91
2022-11-30,Bucharest,46.95,2.33,47.98,87.47,2.5,3.37,4.45,20.81,0.39,5.47,0.59,12.5,0.61
2022-12-01,Bucharest,45.68,333.43,13.9,78.42,3.68,4.9,34.16,22.43,0.21,4.31,4.34,19.26,0.12
2022-12-02,Bucharest,45.59,112.86,163.74,9.37,5.59,0.66,32.01,15.37,0.15,3.9,1.45,10.93,0.47
2022-12-03,Bucharest,41.39,54.57,57.38,25.48,7.11,1.76,2.29,2.68,0.05,1.13,1.69,2.15,0.98
2022-12-04,Bucharest,44.88,29.22,188.17,43.3,3.07,4.05,37.72,2.36,0.04,0.5,2.51,13.28,0.29
2022-12-05,Bucharest,60.45,122.93,158.57,61.01,4.37,0.77,10.76,1.37,0.48,3.37,2.51,10.94,0.36
2022-12-06,Bucharest,59.73,171.37,109.57,65.02,4.75,2.87,29.16,19.42,0.25,4.25,0.55,14.19,0.66
2022-12-07,Bucharest,37.41,42.57,64.41,52.99,0.79,1.1,20.12,7.37,0.1,0.98,2.14,16.83,0.54
2022-12-08,Bucharest,49.3,282.11,149.97,110.93,8.0,3.66,45.37,5.7,0.12,5.23,4.89,19.77,0.26
2022-12-09,Bucharest,32.53,287.38,64.2,116.81,6.09,0.75,7.22,2.95,0.08,3.73,0.09,2.66,0.92
2022-12-10,Bucharest,32.57,102.72,32.87,100.85,9.15,0.41,5.01,6.98,0.05,4.59,1.24,16.91,0.22
2022-12-11,Bucharest,61.28,260.28,193.05,118.1,6.92,4.04,22.38,14.0,0.38,2.84,2.61,7.51,0.36
2022-12-12,Bucharest,52.54,176.83,112.12,29.66,1.94,2.5,28.46,20.83,0.11,3.95,2.95,1.04,0.51
2022-12-13,Bucharest,47.01,135.59,4.01,13.43,7.25,2.7,16.03,1.87,0.12,5.47,0.7,19.64,0.37
2022-12-14,Bucharest,66.44,6.73,134.07,49.21,9.41,0.08,11.8,20.51,0.15,5.94,2.91,11.33,0.38
2022-12-15,Bucharest,58.92,348.6,48.68,3.26,2.38,0.5,47.23,8.02,0.04,3.43,0.34,4.28,0.62
2022-12-16,Bucharest,49.52,189.4,56.86,6.51,8.3,2.4,33.05,16.5,0.02,5.67,0.09,6.58,0.1
2022-12-17,Bucharest,39.73,224.67,104.05,42.13,3.2,1.07,33.98,18.14,0.25,0.72,2.88,1.87,0.22
2022-12-18,Bucharest,53.73,36.7,43.65,5.03,9.43,1.86,10.53,23.7,0.38,3.81,4.14,17.53,0.03
2022-12-19,Bucharest,54.29,172.58,16.13,87.19,6.61,4.5,38.9,22.48,0.18,2.79,4.46,0.31,0.88
2022-12-20,Bucharest,60.99,292.36,65.75,12.87,1.26,0.09,22.87,20.03,0.26,5.81,0.05,15.27,0.61
2022-12-21,Bucharest,34.9,40.7,84.0,111.37,5.82,3.31,20.9,13.54,0.03,5.74,1.49,4.5,0.53
2022-12-22,Bucharest,42.48,34.21,181.62,34.43,0.34,0.74,1.74,21.91,0.48,3.86,1.55,8.26,0.89
2022-12-23,Bucharest,53.55,243.96,20.04,109.74,5.83,2.13,45.04,11.61,0.04,0.39,3.34,12.18,0.04
2022-12-24,Bucharest,52.61,237.72,90.22,35.79,8.95,4.41,11.36,6.43,0.26,3.74,2.79,10.7,0.33
2022-12-25,Bucharest,40.99,190.35,130.69,105.21,6.46,1.12,1.34,2.21,0.48,2.31,0.83,15.2,0.52
2022-12-26,Bucharest,63.74,168.78,109.44,9.07,9.16,4.91,8.43,11.98,0.49,5.78,1.38,13.43,0.45
2022-12-27,Bucharest,50.83,225.35,107.71,39.74,6.31,0.71,14.09,10.19,0.13,0.54,3.6,16.44,0.13
2022-12-28,Bucharest,44.45,209.29,88.95,36.73,7.38,0.25,8.87,21.13,0.2,4.68,4.24,6.06,0.68
2022-12-29,Bucharest,62.76,9.58,122.56,26.14,9.88,1.61,25.86,23.86,0.25,0.88,3.74,12.23,0.74
2022-12-30,Bucharest,48.67,128.51,12.74,65.65,6.35,0.81,34.06,13.5,0.45,1.2,2.39,15.24,0.86
2022-12-31,Bucharest,49.28,308.51,119.92,97.46,2.8,3.5,44.21,2.56,0.11,3.52,4.06,10.18,0.08
2023-01-01,Bucharest,55.64,188.42,90.83,5.42,2.78,2.19,34.51,6.24,0.37,4.46,3.59,10.71,0.89
2023-01-02,Bucharest,53.75,91.47,169.2,96.86,2.76,1.63,39.64,8.24,0.33,0.62,0.58,2.49,0.12
2023-01-03,Bucharest,54.65,311.46,155.83,90.12,7.47,4.92,33.85,24.67,0.12,3.25,2.84,5.27,0.06
2023-01-04,Bucharest,40.7,102.1,193.29,56.89,0.85,3.7,2.23,14.23,0.47,1.14,1.72,7.89,0.81
2023-01-05,Bucharest,40.87,238.01,1.58,16.22,8.42,3.72,24.49,18.48,0.28,1.11,4.66,4.24,0.96
2023-01-06,Bucharest,59.9,54.57,154.86,3.77,8.85,3.06,0.39,4.36,0.23,2.94,0.19,7.43,0.53
2023-01-07,Bucharest,42.24,195.72,89.68,100.19,5.64,3.13,31.13,6.58,0.2,4.83,0.6,12.19,0.72
2023-01-08,Bucharest,49.75,310.3,143.58,94.21,2.51,0.82,36.86,14.18,0.2,3.37,3.28,7.84,0.48
2023-01-09,Bucharest,44.92,282.57,21.38,24.88,8.63,4.35,38.35,9.8,0.47,1.13,2.52,16.71,0.79
2023-01-10,Bucharest,68.42,301.03,40.83,66.01,4.39,3.2,46.33,0.79,0.07,3.54,3.9,18.43,0.3
2023-01-11,Bucharest,57.31,194.72,88.56,101.23,1.0,4.87,24.57,6.39,0.23,0.84,2.79,9.09,0.75
2023-01-12,Bucharest,42.53,174.22,142.85,114.15,2.01,0.35,49.01,18.41,0.22,4.12,4.65,18.07,0.01
2023-01-13,Bucharest,42.14,52.34,187.26,76.65,4.21,3.04,0.66,2.48,0.08,3.58,4.68,13.74,0.18
2023-01-14,Bucharest,41.18,169.78,176.93,111.11,1.05,3.38,6.41,20.68,0.14,3.91,0.32,8.48,0.26
2023-01-15,Bucharest,55.07,274.33,25.78,105.46,3.28,4.05,43.83,2.91,0.21,5.72,1.01,5.03,0.61
2023-01-16,Bucharest,65.23,69.92,189.35,2.64,6.0,1.24,21.54,16.34,0.33,3.41,4.34,14.05,0.24
2023-01-17,Bucharest,52.43,5.09,199.06,63.25,2.62,0.6,40.62,20.56,0.03,2.08,2.88,19.37,0.18
2023-01-18,Bucharest,53.64,259.23,119.57,92.06,3.87,0.1,5.38,2.62,0.24,3.84,3.1,3.33,0.01
2023-01-19,Bucharest,43.14,137.45,121.72,16.46,1.83,3.14,8.5,0.99,0.16,0.13,3.19,1.45,0.47
2023-01-20,Bucharest,46.16,229.18,51.43,44.21,0.69,4.94,12.88,3.93,0.18,4.61,4.92,19.46,0.43
2023-01-21,Bucharest,45.57,6.9,103.54,38.94,2.17,0.28,2.23,20.72,0.34,5.5,4.78,6.91,0.56
2023-01-22,Bucharest,52.51,177.66,27.69,65.17,7.21,1.73,14.27,23.62,0.32,4.67,2.43,17.49,0.3
2023-01-23,Bucharest,49.05,297.08,50.09,15.04,2.18,1.21,23.6,4.0,0.29,2.11,2.85,6.37,0.72
2023-01-24,Bucharest,42.26,195.16,88.31,41.8,9.44,0.65,17.9,4.9,0.1,2.95,2.68,6.81,0.41
2023-01-25,Bucharest,36.21,226.26,57.06,113.47,8.03,4.43,31.17,22.12,0.1,3.16,1.62,16.64,0.71
2023-01-26,Bucharest,47.91,207.1,61.52,75.49,5.77,2.66,34.69,8.78,0.49,1.23,2.2,5.53,0.68
2023-01-27,Bucharest,49.38,221.8,192.85,80.65,6.91,4.96,12.6,24.84,0.1,0.74,4.48,9.38,0.71
2023-01-28,Bucharest,59.19,151.11,63.78,19.13,9.22,3.31,7.47,9.9,0.21,2.37,0.65,15.1,0.64
2023-01-29,Bucharest,53.85,83.9,151.3,84.73,3.83,1.75,35.2,15.06,0.05,5.11,3.89,6.39,0.91
2023-01-30,Bucharest,58.92,154.18,173.98,108.64,6.14,4.64,10.88,13.37,0.44,4.96,1.67,18.3,0.5
2023-01-31,Bucharest,41.91,63.28,3.59,16.0,4.61,3.72,16.18,10.86,0.02,1.18,1.25,9.9,0.46
2023-02-01,Bucharest,31.56,301.04,8.92,73.93,9.95,0.89,17.5,23.49,0.36,1.95,4.35,3.4,0.15
2023-02-02,Bucharest,46.41,69.74,128.77,91.05,4.94,1.61,19.5,3.62,0.24,1.34,2.14,14.41,0.02
2023-02-03,Bucharest,57.53,224.84,181.91,22.21,7.84,1.17,21.7,11.05,0.31,1.95,2.58,14.42,0.46
2023-02-04,Bucharest,64.45,338.92,174.42,27.29,8.63,3.64,37.73,18.85,0.05,5.36,3.26,2.5,0.69
2023-02-05,Bucharest,45.84,215.69,179.0,18.07,5.12,2.96,0.41,14.85,0.24,1.92,3.78,0.51,0.79
2023-02-06,Bucharest,55.09,231.93,196.82,114.82,5.1,1.83,41.84,10.97,0.26,4.38,3.26,7.84,0.24
2023-02-07,Bucharest,39.65,104.78,130.81,104.95,8.29,0.14,28.49,15.64,0.23,3.62,2.59,5.45,0.19
2023-02-08,Bucharest,53.62,161.25,62.1,40.48,7.1,1.21,0.46,6.05,0.48,5.21,2.86,5.4,0.54
2023-02-09,Bucharest,49.84,303.98,75.71,49.32,3.73,0.83,47.67,4.39,0.01,0.59,1.51,7.97,0.1
2023-02-10,Bucharest,45.46,6.96,30.17,54.83,4.82,0.66,33.88,17.87,0.01,1.76,1.86,2.29,0.81
2023-02-11,Bucharest,49.33,38.58,136.15,85.29,9.49,4.3,33.51,1.28,0.02,1.65,4.31,7.65,0.74
2023-02-12,Bucharest,60.92,12.13,66.58,69.67,1.38,2.15,41.22,22.28,0.37,4.99,1.44,3.73,0.51
2023-02-13,Bucharest,51.6,324.68,104.46,76.46,3.92,1.58,38.44,14.12,0.3,0.91,2.42,5.35,0.36
2023-02-14,Bucharest,55.42,154.93,128.49,100.77,3.93,2.83,12.66,2.43,0.34,3.3,1.83,5.09,0.43
2023-02-15,Bucharest,51.63,105.44,142.68,99.87,8.62,1.83,44.97,17.15,0.11,5.98,4.32,17.73,0.21
2023-02-16,Bucharest,46.04,36.73,70.27,22.98,0.82,4.92,12.97,2.61,0.48,3.38,4.13,12.52,0.58
2023-02-17,Bucharest,45.28,298.11,88.76,53.7,5.24,0.51,19.04,3.54,0.05,0.19,0.54,4.73,0.34
2023-02-18,Bucharest,58.95,268.48,183.31,86.36,8.85,1.31,3.9,7.85,0.25,5.05,2.24,19.81,0.2
2023-02-19,Bucharest,36.86,322.27,158.81,107.85,0.49,2.17,17.63,6.36,0.06,2.94,2.85,19.69,0.09
2023-02-20,Bucharest,68.25,331.73,166.86,104.23,0.07,0.81,34.07,0.03,0.0,1.05,0.9,12.92,0.09
2023-02-21,Bucharest,61.61,288.52,83.58,111.46,1.6,1.44,6.17,6.31,0.27,3.59,2.61,14.27,0.98
2023-02-22,Bucharest,54.33,228.53,100.49,116.94,7.54,1.4,26.21,9.9,0.48,0.36,1.4,5.02,0.97
2023-02-23,Bucharest,51.84,76.85,37.36,19.69,6.94,2.63,43.92,9.59,0.23,4.22,2.73,2.8,0.03
2023-02-24,Bucharest,52.11,80.37,73.3,9.47,6.58,3.0,15.52,3.06,0.23,3.57,0.13,2.94,0.98
2023-02-25,Bucharest,34.49,65.25,104.19,61.49,0.92,4.63,23.64,17.88,0.37,3.23,2.97,7.41,0.97
2023-02-26,Bucharest,57.9,129.99,112.61,49.07,5.78,2.6,34.56,8.34,0.42,5.34,1.27,14.02,0.29
2023-02-27,Bucharest,45.98,118.0,31.33,114.11,7.36,4.52,34.26,24.82,0.44,3.9,0.42,15.73,0.21
2023-02-28,Bucharest,38.02,144.41,10.48,59.05,8.09,3.25,0.83,7.77,0.34,2.56,3.73,10.83,0.76
2023-03-01,Bucharest,47.84,275.69,16.05,105.48,4.99,2.62,23.73,20.52,0.21,3.95,2.61,12.23,0.12
2023-03-02,Bucharest,64.26,272.59,145.93,2.19,5.23,3.18,31.16,19.33,0.13,1.84,1.49,15.35,0.24
2023-03-03,Bucharest,52.4,88.2,115.19,106.42,8.36,2.43,44.55,21.3,0.03,3.24,4.14,2.08,0.34
